Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z
51,1,673,47.52743081502302,-35.00661751239641,SER,0.539473610721392,920.3764,0.0058,815.7897,0.0050,3.7358,0.0271,19.7087,0.0044,2.5242,0.0388,0.6912,0.0030,-84.1167,0.4050,920.3764,0.0058,815.7897,0.0050,4.0957,0.0204,19.5214,0.0032,2.6317,0.0237,0.6912,0.0030,-84.1167,0.4050,920.3764,0.0058,815.7897,0.0050,4.4391,0.0367,19.3108,0.0050,2.7343,0.0365,0.6912,0.0030,-84.1167,0.4050,920.3764,0.0058,815.7897,0.0050,4.8108,0.0610,19.2808,0.0085,2.8454,0.0633,0.6912,0.0030,-84.1167,0.4050
51,4,1927,47.56346908968972,-35.01856114450278,SER,0.539473610721392,514.8458,0.0039,651.5823,0.0057,9.9494,0.0113,18.4005,0.0011,0.5473,0.0023,0.6308,0.0004,-12.7634,0.0730,514.8458,0.0039,651.5823,0.0057,9.8403,0.0068,17.8257,0.0007,0.6847,0.0013,0.6308,0.0004,-12.7634,0.0730,514.8458,0.0039,651.5823,0.0057,9.7361,0.0095,17.5506,0.0009,0.8159,0.0020,0.6308,0.0004,-12.7634,0.0730,514.8458,0.0039,651.5823,0.0057,9.6234,0.0165,17.4103,0.0016,0.9579,0.0035,0.6308,0.0004,-12.7634,0.0730
52,2,3891,50.09687788879909,-40.2083288182827,SER,1.44685142224972,695.8848,0.0013,478.9531,0.0012,10.1076,0.0220,16.8948,0.0014,2.9480,0.0069,0.8659,0.0006,38.1731,0.1506,695.8848,0.0013,478.9531,0.0012,10.0754,0.0133,16.1971,0.0008,2.9594,0.0040,0.8659,0.0006,38.1731,0.1506,695.8848,0.0013,478.9531,0.0012,10.0448,0.0158,15.8663,0.0010,2.9703,0.0043,0.8659,0.0006,38.1731,0.1506,695.8848,0.0013,478.9531,0.0012,10.0116,0.0271,15.6399,0.0017,2.9820,0.0075,0.8659,0.0006,38.1731,0.1506
52,1,3032,50.07005825693662,-40.17808928771583,PSF,1.44685142224972,976.7259,0.0032,894.6768,0.0030,2.3017,0.0090,20.0880,0.0029,0.6179,0.0228,0.9166,0.0024,87.2158,1.1704,976.7259,0.0032,894.6768,0.0030,2.2209,0.0053,19.1455,0.0017,0.6216,0.0127,0.9166,0.0024,87.2158,1.1704,976.7259,0.0032,894.6768,0.0030,2.1439,0.0033,18.2747,0.0012,0.6251,0.0078,0.9166,0.0024,87.2158,1.1704,976.7259,0.0032,894.6768,0.0030,2.0605,0.0055,17.8217,0.0017,0.6288,0.0147,0.9166,0.0024,87.2158,1.1704
52,3,10419,50.09750815067493,-40.18539789203456,DUP,1.44685142224972,688.6298,0.0097,792.3228,0.0137,*0.1662*,*0.0174*,18.7856,0.0202,3.2036,0.2386,*0.0123*,*0.0002*,-28.2263,0.0215,688.6298,0.0097,792.3228,0.0137,1.9203,0.0249,19.0323,0.0050,3.1788,0.1133,*0.0123*,*0.0002*,-28.2263,0.0215,688.6298,0.0097,792.3228,0.0137,3.5940,0.0466,19.1679,0.0076,3.1552,0.1413,*0.0123*,*0.0002*,-28.2263,0.0215,688.6298,0.0097,792.3228,0.0137,5.4058,0.0723,19.6924,0.0165,3.1296,0.2861,*0.0123*,*0.0002*,-28.2263,0.0215
52,4,4863,50.12638129450011,-40.20079277915492,REX,1.44685142224972,385.7642,0.0193,582.8292,0.0197,13.1680,0.3541,19.4256,0.0178,2.5671,0.0629,0.9567,0.0077,-46.4609,6.6742,385.7642,0.0193,582.8292,0.0197,13.1076,0.2040,19.0603,0.0108,2.6937,0.0356,0.9567,0.0077,-46.4609,6.6742,385.7642,0.0193,582.8292,0.0197,13.0500,0.3398,18.8933,0.0173,2.8145,0.0601,0.9567,0.0077,-46.4609,6.6742,385.7642,0.0193,582.8292,0.0197,12.9876,0.6038,18.8043,0.0313,2.9453,0.1075,0.9567,0.0077,-46.4609,6.6742
53,1,327,51.63076414582412,-42.85196728276879,DEV,0.593176109389485,732.3395,0.0169,384.9375,0.0173,0.7325,0.0585,19.2090,0.0303,9.1336,1.2686,0.8905,0.0246,-11.4414,7.4237,732.3395,0.0169,384.9375,0.0173,2.4500,0.1961,18.6885,0.0380,9.6269,1.0060,0.8905,0.0246,-11.4414,7.4237,732.3395,0.0169,384.9375,0.0173,4.0887,0.4012,18.3602,0.0406,*10.0976*,*0.9421*,0.8905,0.0246,-11.4414,7.4237,732.3395,0.0169,384.9375,0.0173,5.8626,0.6258,17.8592,0.0419,*10.6071*,*1.1149*,0.8905,0.0246,-11.4414,7.4237
53,2,435,51.6342400468482,-42.82389969970134,REX,0.593176109389485,697.5712,0.0343,770.6109,0.0400,*0.1701*,*0.0784*,19.0148,0.1187,*16.6956*,*6.6903*,0.6710,0.0583,-75.6732,6.0383,697.5712,0.0343,770.6109,0.0400,*0.2204*,*0.0593*,19.3788,0.0783,*13.7274*,*4.4258*,0.6710,0.0583,-75.6732,6.0383,697.5712,0.0343,770.6109,0.0400,*0.2685*,*0.0829*,18.9396,0.0806,*10.8954*,*4.5602*,0.6710,0.0583,-75.6732,6.0383,697.5712,0.0343,770.6109,0.0400,*0.3205*,*0.1302*,19.4644,0.1355,7.8297,7.0617,0.6710,0.0583,-75.6732,6.0383
53,3,490,51.63619237463487,-42.83055865015868,SER,0.593176109389485,677.7170,0.0166,679.0979,0.0270,5.8533,0.0868,19.1038,0.0112,1.4983,0.0582,0.3826,0.0058,16.9762,0.4510,677.7170,0.0166,679.0979,0.0270,5.5419,0.0591,18.8642,0.0095,1.6182,0.0413,0.3826,0.0058,16.9762,0.4510,677.7170,0.0166,679.0979,0.0270,5.2448,0.0961,18.6515,0.0147,1.7327,0.0718,0.3826,0.0058,16.9762,0.4510,677.7170,0.0166,679.0979,0.0270,4.9232,0.1612,18.7067,0.0256,1.8566,0.1202,0.3826,0.0058,16.9762,0.4510
53,4,561,51.63889810985508,-42.81422495694121,REX,0.593176109389485,650.4889,0.0158,903.6403,0.0172,11.9827,0.0525,17.4293,0.0047,0.6799,0.0070,0.9051,0.0021,30.4566,1.1236,650.4889,0.0158,903.6403,0.0172,11.8892,0.0336,16.6735,0.0030,0.9041,0.0041,0.9051,0.0021,30.4566,1.1236,650.4889,0.0158,903.6403,0.0172,11.8001,0.0491,16.2954,0.0040,1.1181,0.0067,0.9051,0.0021,30.4566,1.1236,650.4889,0.0158,903.6403,0.0172,11.7035,0.0830,16.0995,0.0063,1.3497,0.0118,0.9051,0.0021,30.4566,1.1236
54,1,11713,52.93920447662241,-39.61423111947493,REX,0.429453829010701,845.8465,0.0046,804.7830,0.0047,7.2215,0.0124,18.3315,0.0018,0.6630,0.0036,0.9829,0.0009,-26.6912,2.4106,845.8465,0.0046,804.7830,0.0047,7.3642,0.0077,17.8411,0.0010,0.7201,0.0021,0.9829,0.0009,-26.6912,2.4106,845.8465,0.0046,804.7830,0.0047,7.5004,0.0096,17.5591,0.0012,0.7745,0.0025,0.9829,0.0009,-26.6912,2.4106,845.8465,0.0046,804.7830,0.0047,7.6478,0.0162,17.4228,0.0021,0.8334,0.0044,0.9829,0.0009,-26.6912,2.4106
54,4,13073,52.97204937707694,-39.61394410918128,PSF,0.429453829010701,498.2566,0.0033,808.7022,0.0030,*0.0335*,*0.0034*,18.1096,0.0157,*11.1148*,*0.4414*,0.3425,0.0029,49.0583,0.1690,498.2566,0.0033,808.7022,0.0030,0.7820,0.0069,18.2875,0.0037,*12.8426*,*0.2432*,0.3425,0.0029,49.0583,0.1690,498.2566,0.0033,808.7022,0.0030,1.4962,0.0129,18.4314,0.0029,*14.4911*,*0.1712*,0.3425,0.0029,49.0583,0.1690,498.2566,0.0033,808.7022,0.0030,2.2694,0.0196,18.5741,0.0047,*16.2757*,*0.3267*,0.3425,0.0029,49.0583,0.1690
54,2,2328,52.94671752743711,-39.6313705245943,SER,0.429453829010701,766.4842,0.0026,569.2544,0.0037,11.6224,0.0095,17.5937,0.0009,0.7134,0.0016,0.6846,0.0003,14.2613,0.0527,766.4842,0.0026,569.2544,0.0037,11.4708,0.0059,16.9498,0.0005,0.8371,0.0010,0.6846,0.0003,14.2613,0.0527,766.4842,0.0026,569.2544,0.0037,11.3263,0.0075,16.6202,0.0006,0.9552,0.0013,0.6846,0.0003,14.2613,0.0527,766.4842,0.0026,569.2544,0.0037,11.1698,0.0125,16.4508,0.0010,1.0830,0.0022,0.6846,0.0003,14.2613,0.0527
54,3,2618,52.95790597526705,-39.63148912885078,SER,0.429453829010701,648.1360,0.0032,567.6287,0.0030,7.8107,0.0187,18.8734,0.0019,1.2892,0.0064,0.3595,0.0004,-46.4464,0.0426,648.1360,0.0032,567.6287,0.0030,7.9251,0.0113,18.2163,0.0011,1.3524,0.0038,0.3595,0.0004,-46.4464,0.0426,648.1360,0.0032,567.6287,0.0030,8.0343,0.0137,17.8333,0.0013,1.4128,0.0043,0.3595,0.0004,-46.4464,0.0426,648.1360,0.0032,567.6287,0.0030,8.1526,0.0234,17.6442,0.0022,1.4781,0.0073,0.3595,0.0004,-46.4464,0.0426
55,2,8260,53.26270992841383,-47.67381086448842,REX,0.551988136230193,700.3045,0.0070,547.0179,0.0066,12.7095,0.0143,17.7354,0.0013,0.5138,0.0019,0.9449,0.0007,65.2476,0.5808,700.3045,0.0070,547.0179,0.0066,12.4351,0.0091,17.0471,0.0008,0.6053,0.0011,0.9449,0.0007,65.2476,0.5808,700.3045,0.0070,547.0179,0.0066,12.1733,0.0116,16.7170,0.0010,0.6927,0.0015,0.9449,0.0007,65.2476,0.5808,700.3045,0.0070,547.0179,0.0066,11.8899,0.0193,16.5553,0.0017,0.7872,0.0027,0.9449,0.0007,65.2476,0.5808
55,4,8599,53.27460303614701,-47.65381446480341,SER,0.551988136230193,590.2397,0.0048,822.0083,0.0046,1.3838,0.0179,19.8200,0.0058,4.1750,0.1641,0.6520,0.0068,26.0551,0.7076,590.2397,0.0048,822.0083,0.0046,1.8475,0.0133,19.3670,0.0042,4.5563,0.1019,0.6520,0.0068,26.0551,0.7076,590.2397,0.0048,822.0083,0.0046,2.2898,0.0280,19.1033,0.0070,4.9201,0.1320,0.6520,0.0068,26.0551,0.7076,590.2397,0.0048,822.0083,0.0046,2.7687,0.0475,18.9573,0.0097,5.3139,0.2240,0.6520,0.0068,26.0551,0.7076
55,3,8367,53.26621212288526,-47.66102872075055,SER,0.551988136230193,667.8858,0.0020,722.7148,0.0029,13.6452,0.0110,17.0840,0.0007,0.9186,0.0018,0.4605,0.0002,-34.2766,0.0223,667.8858,0.0020,722.7148,0.0029,13.3496,0.0066,16.3285,0.0004,1.0837,0.0011,0.4605,0.0002,-34.2766,0.0223,667.8858,0.0020,722.7148,0.0029,13.0676,0.0088,15.9865,0.0006,1.2413,0.0015,0.4605,0.0002,-34.2766,0.0223,667.8858,0.0020,722.7148,0.0029,12.7624,0.0153,15.7379,0.0009,1.4118,0.0025,0.4605,0.0002,-34.2766,0.0223
55,1,8017,53.2536851230029,-47.66581926330934,REX,0.551988136230193,783.6252,0.0116,657.1605,0.0124,10.5608,0.0457,18.6758,0.0038,0.9885,0.0075,0.9020,0.0022,15.7587,0.9860,783.6252,0.0116,657.1605,0.0124,10.0996,0.0328,18.3505,0.0030,1.2330,0.0057,0.9020,0.0022,15.7587,0.9860,783.6252,0.0116,657.1605,0.0124,9.6594,0.0559,18.2355,0.0050,1.4664,0.0107,0.9020,0.0022,15.7587,0.9860,783.6252,0.0116,657.1605,0.0124,9.1830,0.0931,18.2052,0.0087,1.7189,0.0179,0.9020,0.0022,15.7587,0.9860
56,3,10501,53.44363247558491,-30.33458516543448,SER,0.556190973280058,651.9733,0.0034,417.1921,0.0025,21.3159,0.0258,16.9623,0.0010,1.1995,0.0020,0.5307,0.0002,-53.8153,0.0297,651.9733,0.0034,417.1921,0.0025,20.1588,0.0167,16.3106,0.0006,1.4843,0.0013,0.5307,0.0002,-53.8153,0.0297,651.9733,0.0034,417.1921,0.0025,19.0546,0.0273,15.9901,0.0010,1.7560,0.0024,0.5307,0.0002,-53.8153,0.0297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2,10337,53.43844343605756,-30.3025939673689,SER,0.556190973280058,713.4595,0.0030,856.7115,0.0040,7.5608,0.0129,18.6755,0.0015,0.9351,0.0040,0.6823,0.0008,30.3662,0.1124,713.4595,0.0030,856.7115,0.0040,7.4569,0.0089,18.1885,0.0010,1.0462,0.0027,0.6823,0.0008,30.3662,0.1124,713.4595,0.0030,856.7115,0.0040,7.3578,0.0152,17.9341,0.0017,1.1523,0.0047,0.6823,0.0008,30.3662,0.1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,4,10561,53.44537476493722,-30.30588441877911,SER,0.556190973280058,631.2318,0.0015,811.4690,0.0016,6.4736,0.0274,18.0832,0.0024,3.8050,0.0194,0.7544,0.0008,4.7567,0.1229,631.2318,0.0015,811.4690,0.0016,6.5348,0.0149,17.2794,0.0012,3.9740,0.0097,0.7544,0.0008,4.7567,0.1229,631.2318,0.0015,811.4690,0.0016,6.5931,0.0234,16.8339,0.0019,4.1353,0.0153,0.7544,0.0008,4.7567,0.1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1,10222,53.43533681994836,-30.31760628997305,SER,0.556190973280058,750.1791,0.0009,650.8336,0.0016,10.5565,0.0072,17.1767,0.0005,0.9381,0.0017,0.4811,0.0001,-31.4557,0.0188,750.1791,0.0009,650.8336,0.0016,9.7433,0.0045,16.4299,0.0003,1.3097,0.0011,0.4811,0.0001,-31.4557,0.0188,750.1791,0.0009,650.8336,0.0016,8.9675,0.0068,16.0058,0.0004,1.6643,0.0020,0.4811,0.0001,-31.4557,0.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,3,11548,53.81342234282801,-33.46747452729964,SER,0.573493664273331,607.0788,0.0049,810.9194,0.0027,5.1177,0.0113,19.3162,0.0011,0.6731,0.0093,0.2863,0.0010,-77.5779,0.0633,607.0788,0.0049,810.9194,0.0027,5.0920,0.0065,19.0936,0.0013,0.8538,0.0046,0.2863,0.0010,-77.5779,0.0633,607.0788,0.0049,810.9194,0.0027,5.0675,0.0107,19.0697,0.0017,1.0262,0.0075,0.2863,0.0010,-77.5779,0.0633,607.0788,0.0049,810.9194,0.0027,5.0409,0.0189,19.0225,0.0033,1.2128,0.0142,0.2863,0.0010,-77.5779,0.0633
57,4,918,53.83981037850533,-33.47548093163716,SER,0.573493664273331,304.6524,0.0079,700.9166,0.0080,17.0035,0.0205,18.5685,0.0010,0.6877,0.0031,0.2008,0.0003,44.3465,0.0210,304.6524,0.0079,700.9166,0.0080,16.7896,0.0159,18.2499,0.0012,0.7406,0.0015,0.2008,0.0003,44.3465,0.0210,304.6524,0.0079,700.9166,0.0080,16.5854,0.0263,18.1541,0.0015,0.7912,0.0027,0.2008,0.0003,44.3465,0.0210,304.6524,0.0079,700.9166,0.0080,16.3645,0.0428,18.1092,0.0029,0.8459,0.0051,0.2008,0.0003,44.3465,0.0210
57,2,10669,53.79127051032987,-33.48001083482608,SER,0.573493664273331,861.2044,0.0016,638.6529,0.0011,6.6504,0.0058,17.6823,0.0006,1.2188,0.0033,0.5177,0.0003,67.4634,0.0303,861.2044,0.0016,638.6529,0.0011,6.6341,0.0033,17.1094,0.0004,1.3930,0.0019,0.5177,0.0003,67.4634,0.0303,861.2044,0.0016,638.6529,0.0011,6.6185,0.0046,16.9168,0.0004,1.5593,0.0022,0.5177,0.0003,67.4634,0.0303,861.2044,0.0016,638.6529,0.0011,6.6016,0.0082,16.7755,0.0009,1.7392,0.0040,0.5177,0.0003,67.4634,0.0303
57,1,10288,53.78163719604368,-33.48228186041139,REX,0.573493664273331,972.6648,0.0640,615.6056,0.1287,42.3653,0.1402,19.2273,0.0072,0.0999,0.0045,0.4215,0.0016,-24.1127,0.1559,972.6648,0.0640,615.6056,0.1287,40.7077,0.2980,19.7308,0.0222,0.3256,0.0147,0.4215,0.0016,-24.1127,0.1559,972.6648,0.0640,615.6056,0.1287,39.1261,0.5606,19.4864,0.0239,0.5410,0.0286,0.4215,0.0016,-24.1127,0.1559,972.6648,0.0640,615.6056,0.1287,37.4141,0.8566,20.6512,0.1842,0.7741,0.0439,0.4215,0.0016,-24.1127,0.1559
58,3,8686,54.54555348227841,-47.41201930354791,SER,0.514797867516472,623.1254,0.0031,500.9246,0.0028,12.7928,0.0196,17.8930,0.0014,1.1330,0.0027,0.8218,0.0005,-48.3031,0.1448,623.1254,0.0031,500.9246,0.0028,12.5481,0.0120,17.2358,0.0008,1.2838,0.0016,0.8218,0.0005,-48.3031,0.1448,623.1254,0.0031,500.9246,0.0028,12.3146,0.0154,16.9170,0.0010,1.4277,0.0021,0.8218,0.0005,-48.3031,0.1448,623.1254,0.0031,500.9246,0.0028,12.0618,0.0262,16.7671,0.0017,1.5834,0.0037,0.8218,0.0005,-48.3031,0.1448
58,4,8794,54.54934174827138,-47.38559464123681,SER,0.514797867516472,583.7546,0.0044,852.2288,0.0030,13.6483,0.0125,17.6410,0.0009,0.8404,0.0016,0.6272,0.0003,75.3871,0.0503,583.7546,0.0044,852.2288,0.0030,12.9498,0.0078,17.2002,0.0006,0.9488,0.0010,0.6272,0.0003,75.3871,0.0503,583.7546,0.0044,852.2288,0.0030,12.2834,0.0103,17.0330,0.0008,1.0522,0.0014,0.6272,0.0003,75.3871,0.0503,583.7546,0.0044,852.2288,0.0030,11.5620,0.0174,16.9394,0.0013,1.1642,0.0025,0.6272,0.0003,75.3871,0.0503
58,2,8390,54.53527578198323,-47.3867555551081,REX,0.514797867516472,708.5748,0.0067,824.0987,0.0041,6.9458,0.0116,19.0061,0.0015,0.6513,0.0042,0.5200,0.0007,-78.2427,0.0877,708.5748,0.0067,824.0987,0.0041,7.0305,0.0084,18.7465,0.0013,0.7126,0.0023,0.5200,0.0007,-78.2427,0.0877,708.5748,0.0067,824.0987,0.0041,7.1114,0.0130,18.6302,0.0020,0.7711,0.0038,0.5200,0.0007,-78.2427,0.0877,708.5748,0.0067,824.0987,0.0041,7.1989,0.0212,18.5713,0.0030,0.8344,0.0068,0.5200,0.0007,-78.2427,0.0877
58,1,8010,54.52236933614189,-47.4059597702231,SER,0.514797867516472,834.3067,0.0023,572.3656,0.0014,13.4267,0.0103,17.3900,0.0007,0.8739,0.0015,0.5037,0.0002,66.1839,0.0221,834.3067,0.0023,572.3656,0.0014,13.0749,0.0064,16.5885,0.0004,1.1655,0.0010,0.5037,0.0002,66.1839,0.0221,834.3067,0.0023,572.3656,0.0014,12.7393,0.0080,16.2420,0.0005,1.4438,0.0013,0.5037,0.0002,66.1839,0.0221,834.3067,0.0023,572.3656,0.0014,12.3760,0.0135,16.0172,0.0008,1.7450,0.0022,0.5037,0.0002,66.1839,0.0221
59,3,8588,55.13591683083962,-48.62590921258528,REX,0.777873223011235,683.3837,0.0021,751.3934,0.0022,5.2750,0.0085,17.9393,0.0012,1.5065,0.0041,0.9441,0.0008,27.4942,0.6710,683.3837,0.0021,751.3934,0.0022,5.5392,0.0060,17.5539,0.0009,1.5080,0.0025,0.9441,0.0008,27.4942,0.6710,683.3837,0.0021,751.3934,0.0022,5.7913,0.0096,17.3913,0.0014,1.5095,0.0035,0.9441,0.0008,27.4942,0.6710,683.3837,0.0021,751.3934,0.0022,6.0642,0.0160,17.2731,0.0021,1.5111,0.0060,0.9441,0.0008,27.4942,0.6710
59,2,8476,55.13265426951509,-48.62954589610883,SER,0.777873223011235,713.0419,0.0033,701.4488,0.0030,4.0021,0.0065,18.9181,0.0012,0.2996,0.0048,0.6564,0.0011,-47.2016,0.1560,713.0419,0.0033,701.4488,0.0030,3.9587,0.0037,18.7234,0.0011,0.3349,0.0024,0.6564,0.0011,-47.2016,0.1560,713.0419,0.0033,701.4488,0.0030,3.9173,0.0052,18.6425,0.0018,0.3686,0.0037,0.6564,0.0011,-47.2016,0.1560,713.0419,0.0033,701.4488,0.0030,3.8725,0.0092,18.5872,0.0026,0.4052,0.0070,0.6564,0.0011,-47.2016,0.1560
59,1,8165,55.12245913409185,-48.64203615489762,PSF,0.777873223011235,800.4702,0.0061,534.4600,0.0055,6.2942,0.0286,19.0857,0.0037,1.3702,0.0115,0.7640,0.0018,-77.3936,0.3251,800.4702,0.0061,534.4600,0.0055,5.9702,0.0186,18.3022,0.0023,1.3073,0.0067,0.7640,0.0018,-77.3936,0.3251,800.4702,0.0061,534.4600,0.0055,5.6610,0.0182,18.0863,0.0028,1.2473,0.0067,0.7640,0.0018,-77.3936,0.3251,800.4702,0.0061,534.4600,0.0055,5.3264,0.0282,17.8155,0.0043,1.1824,0.0116,0.7640,0.0018,-77.3936,0.3251
59,4,7533,55.15103067821671,-48.62424917136797,REX,0.777873223011235,545.7068,0.0026,773.3462,0.0023,15.6775,0.0070,16.3512,0.0004,0.6246,0.0007,0.8972,0.0002,-51.4057,0.1255,545.7068,0.0026,773.3462,0.0023,15.4344,0.0062,15.9169,0.0004,0.9331,0.0005,0.8972,0.0002,-51.4057,0.1255,545.7068,0.0026,773.3462,0.0023,15.2025,0.0103,15.7328,0.0006,1.2275,0.0010,0.8972,0.0002,-51.4057,0.1255,545.7068,0.0026,773.3462,0.0023,14.9515,0.0164,15.6249,0.0009,1.5462,0.0017,0.8972,0.0002,-51.4057,0.1255
60,2,7925,55.61118847941587,-41.14467798349656,SER,1.24389571993059,760.3290,0.0020,828.5240,0.0018,32.1301,0.0115,14.8202,0.0003,1.5322,0.0006,0.6008,0.0001,-45.3269,0.0126,760.3290,0.0020,828.5240,0.0018,33.6064,0.0069,14.3513,0.0002,1.4636,0.0004,0.6008,0.0001,-45.3269,0.0126,760.3290,0.0020,828.5240,0.0018,35.0150,0.0109,14.1539,0.0003,1.3982,0.0005,0.6008,0.0001,-45.3269,0.0126,760.3290,0.0020,828.5240,0.0018,36.5399,0.0192,13.9581,0.0005,1.3274,0.0008,0.6008,0.0001,-45.3269,0.0126
60,4,8577,55.63225419210978,-41.14952251705099,SER,1.24389571993059,543.1362,0.0172,761.8956,0.0042,23.4074,0.0219,17.9773,0.0011,0.3215,0.0018,0.1948,0.0002,-76.1876,0.0159,543.1362,0.0172,761.8956,0.0042,23.2410,0.0168,17.5627,0.0008,0.4136,0.0011,0.1948,0.0002,-76.1876,0.0159,543.1362,0.0172,761.8956,0.0042,23.0822,0.0271,17.4021,0.0015,0.5014,0.0021,0.1948,0.0002,-76.1876,0.0159,543.1362,0.0172,761.8956,0.0042,22.9104,0.0439,17.2894,0.0023,0.5965,0.0037,0.1948,0.0002,-76.1876,0.0159
60,1,7924,55.61115773427836,-41.1554598853192,REX,1.24389571993059,760.2231,0.0070,679.8684,0.0077,8.0804,0.0216,18.7131,0.0023,0.8793,0.0046,0.8892,0.0016,28.5375,0.6319,760.2231,0.0070,679.8684,0.0077,8.0385,0.0191,18.3802,0.0022,1.0846,0.0041,0.8892,0.0016,28.5375,0.6319,760.2231,0.0070,679.8684,0.0077,7.9986,0.0338,18.2773,0.0041,1.2804,0.0077,0.8892,0.0016,28.5375,0.6319,760.2231,0.0070,679.8684,0.0077,7.9554,0.0543,18.2072,0.0059,1.4924,0.0125,0.8892,0.0016,28.5375,0.6319
60,3,8183,55.61951174555693,-41.16989996658953,PSF,1.24389571993059,673.5880,0.0085,481.5341,0.0158,*0.0562*,*0.0162*,18.3328,0.0577,5.5915,1.0371,0.4656,0.0324,-75.7137,2.1179,673.5880,0.0085,481.5341,0.0158,*0.0452*,*0.0136*,18.0490,0.0689,8.0125,1.2246,0.4656,0.0324,-75.7137,2.1179,673.5880,0.0085,481.5341,0.0158,*0.0348*,*0.0115*,18.0167,0.0789,*10.3225*,*1.4564*,0.4656,0.0324,-75.7137,2.1179,673.5880,0.0085,481.5341,0.0158,*0.0236*,*0.0098*,17.9231,0.0958,*12.8230*,*1.7415*,0.4656,0.0324,-75.7137,2.1179
61,1,5948,56.42341185017834,-12.30330804051288,SER,1.03194758095972,703.9186,0.0568,468.6123,0.0625,107.1592,0.0843,16.1482,0.0010,0.3637,0.0009,0.2405,0.0002,42.6916,0.0141,703.9186,0.0568,468.6123,0.0625,108.0169,0.0632,15.7327,0.0008,0.3703,0.0005,0.2405,0.0002,42.6916,0.0141,703.9186,0.0568,468.6123,0.0625,108.8352,0.0834,15.5397,0.0012,0.3766,0.0008,0.2405,0.0002,42.6916,0.0141,703.9186,0.0568,468.6123,0.0625,109.7211,0.1293,15.4207,0.0019,0.3835,0.0015,0.2405,0.0002,42.6916,0.0141
61,3,6167,56.42954445264876,-12.29587363496046,SER,1.03194758095972,661.5885,0.0010,523.2626,0.0009,24.1835,0.0322,15.4818,0.0008,3.9113,0.0039,0.4107,0.0001,-48.4119,0.0107,661.5885,0.0010,523.2626,0.0009,24.8667,0.0197,14.9932,0.0005,3.8466,0.0025,0.4107,0.0001,-48.4119,0.0107,661.5885,0.0010,523.2626,0.0009,25.5186,0.0256,14.8506,0.0006,3.7848,0.0026,0.4107,0.0001,-48.4119,0.0107,661.5885,0.0010,523.2626,0.0009,26.2243,0.0439,14.6317,0.0010,3.7180,0.0042,0.4107,0.0001,-48.4119,0.0107
61,2,6093,56.42748324186661,-12.27369585735638,SER,1.03194758095972,689.3796,0.0014,827.7985,0.0015,7.7405,0.0477,17.2588,0.0026,7.3816,0.0377,0.7411,0.0010,-26.4142,0.1331,689.3796,0.0014,827.7985,0.0015,7.4471,0.0276,16.8040,0.0018,6.2918,0.0222,0.7411,0.0010,-26.4142,0.1331,689.3796,0.0014,827.7985,0.0015,7.1672,0.0192,16.5661,0.0015,5.2519,0.0132,0.7411,0.0010,-26.4142,0.1331,689.3796,0.0014,827.7985,0.0015,6.8641,0.0332,16.3228,0.0025,4.1263,0.0212,0.7411,0.0010,-26.4142,0.1331
61,4,6203,56.430349879522,-12.26294740384917,SER,1.03194758095972,650.7636,0.0033,975.4934,0.0018,12.4697,0.0084,17.0332,0.0007,0.7208,0.0016,0.4470,0.0002,-62.2838,0.0224,650.7636,0.0033,975.4934,0.0018,12.0831,0.0054,16.5441,0.0005,0.8355,0.0010,0.4470,0.0002,-62.2838,0.0224,650.7636,0.0033,975.4934,0.0018,11.7143,0.0067,16.3799,0.0006,0.9449,0.0013,0.4470,0.0002,-62.2838,0.0224,650.7636,0.0033,975.4934,0.0018,11.3151,0.0111,16.2196,0.0008,1.0634,0.0022,0.4470,0.0002,-62.2838,0.0224
