Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z
54,4,13073,52.97204937707694,-39.61394410918128,PSF,0.426709653479103,498.2129,0.0024,808.6159,0.0026,*0.0275*,*0.0038*,18.1478,0.0233,6.8806,0.4131,0.4752,0.0031,47.5071,0.2056,498.2129,0.0024,808.6159,0.0026,1.0787,0.0081,18.2303,0.0027,*11.2724*,*0.1468*,0.4752,0.0031,47.5071,0.2056,498.2129,0.0024,808.6159,0.0026,2.0818,0.0174,18.2586,0.0059,*15.4628*,*0.2918*,0.4752,0.0031,47.5071,0.2056,498.2129,0.0024,808.6159,0.0026,3.1676,0.0277,18.2883,0.0084,*19.9989*,*0.6169*,0.4752,0.0031,47.5071,0.2056
54,2,2328,52.94671752743711,-39.6313705245943,SER,0.426709653479103,766.4836,0.0026,569.2549,0.0037,11.5892,0.0094,17.5965,0.0009,0.7093,0.0016,0.6859,0.0003,14.2494,0.0530,766.4836,0.0026,569.2549,0.0037,11.4413,0.0059,16.9515,0.0005,0.8346,0.0010,0.6859,0.0003,14.2494,0.0530,766.4836,0.0026,569.2549,0.0037,11.3003,0.0074,16.6216,0.0006,0.9543,0.0013,0.6859,0.0003,14.2494,0.0530,766.4836,0.0026,569.2549,0.0037,11.1476,0.0125,16.4523,0.0010,1.0837,0.0022,0.6859,0.0003,14.2494,0.0530
54,3,2618,52.95790597526705,-39.63148912885078,SER,0.426709653479103,648.1348,0.0032,567.6277,0.0030,7.8124,0.0186,18.8734,0.0019,1.2890,0.0064,0.3599,0.0004,-46.4536,0.0427,648.1348,0.0032,567.6277,0.0030,7.9009,0.0114,18.2186,0.0011,1.3441,0.0038,0.3599,0.0004,-46.4536,0.0427,648.1348,0.0032,567.6277,0.0030,7.9854,0.0135,17.8382,0.0013,1.3966,0.0043,0.3599,0.0004,-46.4536,0.0427,648.1348,0.0032,567.6277,0.0030,8.0769,0.0230,17.6521,0.0022,1.4535,0.0073,0.3599,0.0004,-46.4536,0.0427
55,2,8260,53.26270992841383,-47.67381086448842,REX,0.551987423672432,700.3046,0.0070,547.0180,0.0066,12.7095,0.0143,17.7354,0.0013,0.5138,0.0019,0.9449,0.0007,65.2521,0.5808,700.3046,0.0070,547.0180,0.0066,12.4351,0.0091,17.0471,0.0008,0.6053,0.0011,0.9449,0.0007,65.2521,0.5808,700.3046,0.0070,547.0180,0.0066,12.1733,0.0116,16.7170,0.0010,0.6926,0.0015,0.9449,0.0007,65.2521,0.5808,700.3046,0.0070,547.0180,0.0066,11.8898,0.0193,16.5553,0.0017,0.7871,0.0027,0.9449,0.0007,65.2521,0.5808
55,4,8599,53.27460303614701,-47.65381446480341,SER,0.551987423672432,590.2397,0.0048,822.0083,0.0046,1.3837,0.0179,19.8201,0.0058,4.1710,0.1639,0.6520,0.0068,26.0574,0.7076,590.2397,0.0048,822.0083,0.0046,1.8475,0.0133,19.3670,0.0042,4.5552,0.1017,0.6520,0.0068,26.0574,0.7076,590.2397,0.0048,822.0083,0.0046,2.2900,0.0280,19.1032,0.0070,4.9217,0.1320,0.6520,0.0068,26.0574,0.7076,590.2397,0.0048,822.0083,0.0046,2.7691,0.0475,18.9572,0.0097,5.3184,0.2240,0.6520,0.0068,26.0574,0.7076
55,3,8367,53.26621212288526,-47.66102872075055,SER,0.551987423672432,667.8858,0.0020,722.7148,0.0029,13.6451,0.0110,17.0840,0.0007,0.9186,0.0018,0.4605,0.0002,-34.2764,0.0223,667.8858,0.0020,722.7148,0.0029,13.3496,0.0066,16.3285,0.0004,1.0837,0.0011,0.4605,0.0002,-34.2764,0.0223,667.8858,0.0020,722.7148,0.0029,13.0676,0.0088,15.9865,0.0006,1.2413,0.0015,0.4605,0.0002,-34.2764,0.0223,667.8858,0.0020,722.7148,0.0029,12.7623,0.0153,15.7380,0.0009,1.4118,0.0025,0.4605,0.0002,-34.2764,0.0223
55,1,8017,53.2536851230029,-47.66581926330934,REX,0.551987423672432,783.6249,0.0116,657.1605,0.0124,10.5615,0.0457,18.6758,0.0038,0.9883,0.0075,0.9019,0.0022,15.7635,0.9851,783.6249,0.0116,657.1605,0.0124,10.1001,0.0328,18.3505,0.0030,1.2328,0.0057,0.9019,0.0022,15.7635,0.9851,783.6249,0.0116,657.1605,0.0124,9.6597,0.0559,18.2355,0.0050,1.4662,0.0107,0.9019,0.0022,15.7635,0.9851,783.6249,0.0116,657.1605,0.0124,9.1831,0.0931,18.2053,0.0087,1.7188,0.0179,0.9019,0.0022,15.7635,0.9851
56,3,10501,53.44363247558491,-30.33458516543448,SER,0.556192157674747,651.9734,0.0034,417.1922,0.0025,21.3170,0.0258,16.9622,0.0010,1.1995,0.0020,0.5307,0.0002,-53.8162,0.0297,651.9734,0.0034,417.1922,0.0025,20.1592,0.0167,16.3106,0.0006,1.4842,0.0013,0.5307,0.0002,-53.8162,0.0297,651.9734,0.0034,417.1922,0.0025,19.0545,0.0273,15.9901,0.0010,1.7559,0.0024,0.5307,0.0002,-53.8162,0.0297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2,10337,53.43844343605756,-30.3025939673689,SER,0.556192157674747,713.4595,0.0030,856.7115,0.0040,7.5607,0.0129,18.6755,0.0015,0.9351,0.0040,0.6823,0.0008,30.3664,0.1124,713.4595,0.0030,856.7115,0.0040,7.4569,0.0089,18.1885,0.0010,1.0463,0.0027,0.6823,0.0008,30.3664,0.1124,713.4595,0.0030,856.7115,0.0040,7.3578,0.0152,17.9341,0.0017,1.1523,0.0047,0.6823,0.0008,30.3664,0.1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,4,10561,53.44537476493722,-30.30588441877911,SER,0.556192157674747,631.2318,0.0015,811.4690,0.0016,6.4792,0.0275,18.0827,0.0024,3.8080,0.0194,0.7543,0.0008,4.7571,0.1229,631.2318,0.0015,811.4690,0.0016,6.5357,0.0148,17.2794,0.0012,3.9744,0.0097,0.7543,0.0008,4.7571,0.1229,631.2318,0.0015,811.4690,0.0016,6.5896,0.0233,16.8342,0.0019,4.1331,0.0152,0.7543,0.0008,4.7571,0.1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1,10222,53.43533681994836,-30.31760628997305,SER,0.556192157674747,750.1791,0.0009,650.8336,0.0016,10.5565,0.0072,17.1767,0.0005,0.9380,0.0017,0.4811,0.0001,-31.4559,0.0188,750.1791,0.0009,650.8336,0.0016,9.7433,0.0045,16.4299,0.0003,1.3097,0.0011,0.4811,0.0001,-31.4559,0.0188,750.1791,0.0009,650.8336,0.0016,8.9675,0.0068,16.0058,0.0004,1.6643,0.0020,0.4811,0.0001,-31.4559,0.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,3,8686,54.54555348227841,-47.41201930354791,SER,0.514797866886711,623.1254,0.0031,500.9246,0.0028,12.7928,0.0196,17.8930,0.0014,1.1330,0.0027,0.8218,0.0005,-48.3031,0.1448,623.1254,0.0031,500.9246,0.0028,12.5481,0.0120,17.2358,0.0008,1.2838,0.0016,0.8218,0.0005,-48.3031,0.1448,623.1254,0.0031,500.9246,0.0028,12.3146,0.0154,16.9170,0.0010,1.4277,0.0021,0.8218,0.0005,-48.3031,0.1448,623.1254,0.0031,500.9246,0.0028,12.0618,0.0262,16.7671,0.0017,1.5834,0.0037,0.8218,0.0005,-48.3031,0.1448
58,4,8794,54.54934174827138,-47.38559464123681,SER,0.514797866886711,583.7546,0.0044,852.2288,0.0030,13.6483,0.0125,17.6410,0.0009,0.8404,0.0016,0.6272,0.0003,75.3871,0.0503,583.7546,0.0044,852.2288,0.0030,12.9498,0.0078,17.2002,0.0006,0.9488,0.0010,0.6272,0.0003,75.3871,0.0503,583.7546,0.0044,852.2288,0.0030,12.2834,0.0103,17.0330,0.0008,1.0522,0.0014,0.6272,0.0003,75.3871,0.0503,583.7546,0.0044,852.2288,0.0030,11.5620,0.0174,16.9394,0.0013,1.1642,0.0025,0.6272,0.0003,75.3871,0.0503
58,2,8390,54.53527578198323,-47.3867555551081,REX,0.514797866886711,708.5748,0.0067,824.0987,0.0041,6.9458,0.0116,19.0061,0.0015,0.6513,0.0042,0.5200,0.0007,-78.2427,0.0877,708.5748,0.0067,824.0987,0.0041,7.0305,0.0084,18.7465,0.0013,0.7126,0.0023,0.5200,0.0007,-78.2427,0.0877,708.5748,0.0067,824.0987,0.0041,7.1114,0.0130,18.6302,0.0020,0.7711,0.0038,0.5200,0.0007,-78.2427,0.0877,708.5748,0.0067,824.0987,0.0041,7.1989,0.0212,18.5713,0.0030,0.8344,0.0068,0.5200,0.0007,-78.2427,0.0877
58,1,8010,54.52236933614189,-47.4059597702231,SER,0.514797866886711,834.3067,0.0023,572.3656,0.0014,13.4267,0.0103,17.3900,0.0007,0.8739,0.0015,0.5037,0.0002,66.1839,0.0221,834.3067,0.0023,572.3656,0.0014,13.0749,0.0064,16.5885,0.0004,1.1655,0.0010,0.5037,0.0002,66.1839,0.0221,834.3067,0.0023,572.3656,0.0014,12.7393,0.0080,16.2420,0.0005,1.4438,0.0013,0.5037,0.0002,66.1839,0.0221,834.3067,0.0023,572.3656,0.0014,12.3760,0.0135,16.0172,0.0008,1.7450,0.0022,0.5037,0.0002,66.1839,0.0221
59,3,8588,55.13591683083962,-48.62590921258528,REX,0.777872150011182,683.3837,0.0021,751.3934,0.0022,5.2749,0.0085,17.9393,0.0012,1.5065,0.0041,0.9441,0.0008,27.4947,0.6710,683.3837,0.0021,751.3934,0.0022,5.5392,0.0060,17.5539,0.0009,1.5080,0.0025,0.9441,0.0008,27.4947,0.6710,683.3837,0.0021,751.3934,0.0022,5.7913,0.0096,17.3913,0.0014,1.5095,0.0035,0.9441,0.0008,27.4947,0.6710,683.3837,0.0021,751.3934,0.0022,6.0642,0.0160,17.2731,0.0021,1.5111,0.0060,0.9441,0.0008,27.4947,0.6710
59,2,8476,55.13265426951509,-48.62954589610883,SER,0.777872150011182,713.0417,0.0033,701.4487,0.0030,4.0019,0.0065,18.9181,0.0012,0.2998,0.0048,0.6564,0.0011,-47.2039,0.1561,713.0417,0.0033,701.4487,0.0030,3.9586,0.0037,18.7233,0.0011,0.3353,0.0024,0.6564,0.0011,-47.2039,0.1561,713.0417,0.0033,701.4487,0.0030,3.9173,0.0052,18.6424,0.0018,0.3691,0.0037,0.6564,0.0011,-47.2039,0.1561,713.0417,0.0033,701.4487,0.0030,3.8726,0.0092,18.5871,0.0026,0.4057,0.0070,0.6564,0.0011,-47.2039,0.1561
59,1,8165,55.12245913409185,-48.64203615489762,PSF,0.777872150011182,800.4700,0.0061,534.4599,0.0055,6.2943,0.0286,19.0857,0.0037,1.3703,0.0115,0.7640,0.0018,-77.3965,0.3251,800.4700,0.0061,534.4599,0.0055,5.9702,0.0186,18.3022,0.0023,1.3074,0.0067,0.7640,0.0018,-77.3965,0.3251,800.4700,0.0061,534.4599,0.0055,5.6610,0.0182,18.0863,0.0028,1.2474,0.0067,0.7640,0.0018,-77.3965,0.3251,800.4700,0.0061,534.4599,0.0055,5.3262,0.0282,17.8156,0.0043,1.1824,0.0116,0.7640,0.0018,-77.3965,0.3251
59,4,7533,55.15103067821671,-48.62424917136797,REX,0.777872150011182,545.7068,0.0026,773.3461,0.0023,15.6775,0.0070,16.3512,0.0004,0.6246,0.0007,0.8972,0.0002,-51.4056,0.1255,545.7068,0.0026,773.3461,0.0023,15.4344,0.0062,15.9169,0.0004,0.9331,0.0005,0.8972,0.0002,-51.4056,0.1255,545.7068,0.0026,773.3461,0.0023,15.2026,0.0103,15.7328,0.0006,1.2275,0.0010,0.8972,0.0002,-51.4056,0.1255,545.7068,0.0026,773.3461,0.0023,14.9515,0.0164,15.6249,0.0009,1.5462,0.0017,0.8972,0.0002,-51.4056,0.1255
60,2,7925,55.61118847941587,-41.14467798349656,SER,1.24568927645279,760.3291,0.0020,828.5241,0.0018,32.1839,0.0101,14.8189,0.0002,1.5339,0.0006,0.6008,0.0001,-45.3571,0.0127,760.3291,0.0020,828.5241,0.0018,33.4988,0.0061,14.3538,0.0002,1.4585,0.0004,0.6008,0.0001,-45.3571,0.0127,760.3291,0.0020,828.5241,0.0018,34.7535,0.0095,14.1610,0.0003,1.3866,0.0005,0.6008,0.0001,-45.3571,0.0127,760.3291,0.0020,828.5241,0.0018,36.1116,0.0167,13.9690,0.0004,1.3088,0.0008,0.6008,0.0001,-45.3571,0.0127
60,4,8577,55.63225419210978,-41.14952251705099,SER,1.24568927645279,543.0742,0.0173,761.8788,0.0043,23.3625,0.0222,17.9806,0.0011,0.3164,0.0018,0.1944,0.0002,-76.1898,0.0160,543.0742,0.0173,761.8788,0.0043,23.3892,0.0177,17.5553,0.0009,0.4288,0.0012,0.1944,0.0002,-76.1898,0.0160,543.0742,0.0173,761.8788,0.0043,23.4147,0.0290,17.3797,0.0016,0.5360,0.0022,0.1944,0.0002,-76.1898,0.0160,543.0742,0.0173,761.8788,0.0043,23.4423,0.0468,17.2579,0.0024,0.6520,0.0039,0.1944,0.0002,-76.1898,0.0160
60,1,7924,55.61115773427836,-41.1554598853192,REX,1.24568927645279,760.2397,0.0068,679.8438,0.0070,8.0505,0.0244,18.7233,0.0024,0.8975,0.0061,0.8678,0.0014,22.9769,0.5687,760.2397,0.0068,679.8438,0.0070,13.9151,0.0973,17.9718,0.0044,2.3278,0.0133,0.8678,0.0014,22.9769,0.5687,760.2397,0.0068,679.8438,0.0070,19.5108,0.1888,17.6916,0.0053,3.6925,0.0249,0.8678,0.0014,22.9769,0.5687,760.2397,0.0068,679.8438,0.0070,25.5681,0.2889,17.5317,0.0056,5.1699,0.0380,0.8678,0.0014,22.9769,0.5687
60,3,8183,55.61951174555693,-41.16989996658953,PSF,1.24568927645279,673.6011,0.0027,481.5375,0.0028,*0.1074*,*0.0067*,18.3040,0.0079,*10.1327*,*0.3494*,0.6068,0.0034,-60.3145,0.3281,673.6011,0.0027,481.5375,0.0028,0.9155,0.0074,17.8846,0.0016,*13.4338*,*0.1967*,0.6068,0.0034,-60.3145,0.3281,673.6011,0.0027,481.5375,0.0028,1.6865,0.0185,17.6923,0.0073,*16.5835*,*0.3283*,0.6068,0.0034,-60.3145,0.3281,673.6011,0.0027,481.5375,0.0028,2.5211,0.0311,17.5659,0.0096,*19.9930*,*0.5884*,0.6068,0.0034,-60.3145,0.3281
62,1,10483,57.72755090099398,-38.08460802995427,SER,1.22822651159851,739.7168,0.0017,488.3649,0.0012,17.8294,0.0073,16.6971,0.0003,1.0483,0.0007,0.7077,0.0002,64.7023,0.0244,739.7168,0.0017,488.3649,0.0012,17.5033,0.0044,16.0119,0.0004,1.2235,0.0004,0.7077,0.0002,64.7023,0.0244,739.7168,0.0017,488.3649,0.0012,17.1922,0.0060,15.6645,0.0003,1.3907,0.0006,0.7077,0.0002,64.7023,0.0244,739.7168,0.0017,488.3649,0.0012,16.8554,0.0103,15.4768,0.0007,1.5717,0.0010,0.7077,0.0002,64.7023,0.0244
62,4,11409,57.74170209790228,-38.09319043677665,PSF,1.22822651159851,586.4156,0.0010,370.2718,0.0010,*0.1911*,*0.0029*,17.3112,0.0004,3.2585,0.0649,0.9588,0.0051,-56.9130,3.2580,586.4156,0.0010,370.2718,0.0010,*0.1693*,*0.0021*,16.9676,0.0007,4.1634,0.0544,0.9588,0.0051,-56.9130,3.2580,586.4156,0.0010,370.2718,0.0010,*0.1485*,*0.0021*,17.2182,0.0011,5.0267,0.0754,0.9588,0.0051,-56.9130,3.2580,586.4156,0.0010,370.2718,0.0010,*0.1261*,*0.0031*,17.0729,0.0021,5.9613,0.1137,0.9588,0.0051,-56.9130,3.2580
62,2,10649,57.73011576466543,-38.06117170321892,EXP,1.22822651159851,711.9102,0.0040,810.1391,0.0076,11.0501,0.0222,18.8652,0.0015,1.0460,0.0033,0.4404,0.0005,15.1433,0.0584,711.9102,0.0040,810.1391,0.0076,11.8774,0.0260,18.6904,0.0026,1.1494,0.0035,0.4404,0.0005,15.1433,0.0584,711.9102,0.0040,810.1391,0.0076,12.6667,0.0438,18.6253,0.0025,1.2481,0.0057,0.4404,0.0005,15.1433,0.0584,711.9102,0.0040,810.1391,0.0076,13.5212,0.0665,18.5034,0.0079,1.3549,0.0088,0.4404,0.0005,15.1433,0.0584
62,3,10694,57.73095681634258,-38.04195678843559,SER,1.22822651159851,702.9160,0.0011,1074.2271,0.0018,9.1049,0.0032,17.7656,0.0004,0.3997,0.0008,0.4928,0.0001,-31.8742,0.0178,702.9160,0.0011,1074.2271,0.0018,8.6586,0.0020,17.2012,0.0006,0.5719,0.0005,0.4928,0.0001,-31.8742,0.0178,702.9160,0.0011,1074.2271,0.0018,8.2327,0.0026,16.9847,0.0003,0.7361,0.0008,0.4928,0.0001,-31.8742,0.0178,702.9160,0.0011,1074.2271,0.0018,7.7717,0.0044,16.8219,0.0012,0.9139,0.0014,0.4928,0.0001,-31.8742,0.0178
68,4,12694,73.38137624380975,-36.24073564478677,DUP,0.60373824416547,485.7218,0.0016,861.6215,0.0019,72.8677,0.5680,16.6673,0.0041,5.8478,0.0217,0.6637,0.0006,8.8063,0.0618,485.7218,0.0016,861.6215,0.0019,70.1449,0.2842,15.7876,0.0021,6.8119,0.0103,0.6637,0.0006,8.8063,0.0618,485.7218,0.0016,861.6215,0.0019,67.5470,0.3591,15.4688,0.0025,7.7318,0.0152,0.6637,0.0006,8.8063,0.0618,485.7218,0.0016,861.6215,0.0019,64.7347,0.6985,15.2819,0.0051,8.7275,0.0298,0.6637,0.0006,8.8063,0.0618
68,1,1826,73.34498265667271,-36.24702057351266,SER,0.60373824416547,889.0855,0.0070,775.5761,0.0050,16.2422,0.0928,18.6180,0.0043,1.9820,0.0132,0.6173,0.0013,-55.0046,0.1629,889.0855,0.0070,775.5761,0.0050,14.9528,0.0514,18.2497,0.0027,2.1994,0.0076,0.6173,0.0013,-55.0046,0.1629,889.0855,0.0070,775.5761,0.0050,13.7226,0.0843,18.1501,0.0047,2.4069,0.0143,0.6173,0.0013,-55.0046,0.1629,889.0855,0.0070,775.5761,0.0050,12.3908,0.1520,18.1448,0.0089,2.6314,0.0254,0.6173,0.0013,-55.0046,0.1629
68,3,2667,73.36776031033033,-36.25887232763502,SER,0.60373824416547,636.7284,0.0032,611.9170,0.0036,22.2856,0.5415,18.0624,0.0094,9.6415,0.0999,0.5235,0.0014,1.4560,0.1248,636.7284,0.0032,611.9170,0.0036,23.7747,0.3274,17.6108,0.0054,9.4099,0.0573,0.5235,0.0014,1.4560,0.1248,636.7284,0.0032,611.9170,0.0036,25.1954,0.5346,17.3983,0.0086,9.1890,0.0775,0.5235,0.0014,1.4560,0.1248,636.7284,0.0032,611.9170,0.0036,26.7333,0.9333,17.3113,0.0141,8.9498,0.1379,0.5235,0.0014,1.4560,0.1248
68,2,2354,73.35924354458093,-36.26736970178203,SER,0.60373824416547,731.7169,0.0027,496.0767,0.0029,2.6043,0.0140,18.8688,0.0026,4.9085,0.0488,0.4407,0.0016,0.9388,0.1161,731.7169,0.0027,496.0767,0.0029,3.4364,0.0100,18.4243,0.0018,4.5212,0.0327,0.4407,0.0016,0.9388,0.1161,731.7169,0.0027,496.0767,0.0029,4.2303,0.0198,18.2932,0.0028,4.1517,0.0326,0.4407,0.0016,0.9388,0.1161,731.7169,0.0027,496.0767,0.0029,5.0897,0.0337,18.0570,0.0042,3.7517,0.0494,0.4407,0.0016,0.9388,0.1161
186,3,3576,314.4895706185349,-24.94810710824377,SER,0.458366748082473,627.8249,0.0027,911.7556,0.0022,6.5886,0.0421,17.6350,0.0041,2.7306,0.0306,0.6486,0.0013,54.5251,0.1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8249,0.0027,911.7556,0.0022,6.2929,0.0207,16.4779,0.0018,3.2626,0.0139,0.6486,0.0013,54.5251,0.1466,627.8249,0.0027,911.7556,0.0022,6.1366,0.0344,16.2847,0.0033,3.5437,0.0236,0.6486,0.0013,54.5251,0.1466
186,1,3253,314.472846415685,-24.96240135644899,REX,0.458366748082473,836.5536,0.0051,716.8831,0.0054,25.6648,0.2215,17.2951,0.0059,2.7396,0.0188,0.8958,0.0019,-32.2178,0.6364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.5536,0.0051,716.8831,0.0054,18.8805,0.1178,16.4013,0.0039,3.3985,0.0157,0.8958,0.0019,-32.2178,0.6364,836.5536,0.0051,716.8831,0.0054,15.2947,0.1873,16.3583,0.0074,3.7467,0.0238,0.8958,0.0019,-32.2178,0.6364
186,4,3677,314.4941688273316,-24.96287790106267,SER,0.458366748082473,570.5071,0.0035,709.2769,0.0042,5.4471,0.0097,17.8621,0.0011,0.9389,0.0066,0.7610,0.0010,-8.8131,0.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.5071,0.0035,709.2769,0.0042,5.7368,0.0074,16.9866,0.0007,0.9464,0.0035,0.7610,0.0010,-8.8131,0.1751,570.5071,0.0035,709.2769,0.0042,5.8899,0.0112,16.8623,0.0018,0.9503,0.0059,0.7610,0.0010,-8.8131,0.1751
186,2,3426,314.4821964439124,-24.98454274202755,PSF,0.458366748082473,719.2754,0.0230,410.7152,0.0253,*0.0482*,*0.0472*,19.1471,0.3251,6.8073,4.3741,0.3623,0.0228,76.3388,1.6391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.2754,0.0230,410.7152,0.0253,1.1671,0.0972,19.5801,0.0252,*12.3679*,*1.3902*,0.3623,0.0228,76.3388,1.6391,719.2754,0.0230,410.7152,0.0253,1.7585,0.1522,19.6867,0.0352,*15.3069*,*2.5988*,0.3623,0.0228,76.3388,1.6391
230,3,5015,27.48574877761106,-27.8187794532997,SER,1.34129265268485,640.0120,0.0017,680.0001,0.0009,24.6329,0.0065,15.1624,0.0002,0.9885,0.0006,0.4839,0.0001,-63.1734,0.0066,640.0120,0.0017,680.0001,0.0009,24.1194,0.0046,14.4710,0.0001,1.2273,0.0004,0.4839,0.0001,-63.1734,0.0066,640.0120,0.0017,680.0001,0.0009,23.6294,0.0056,14.1681,0.0002,1.4551,0.0005,0.4839,0.0001,-63.1734,0.0066,640.0120,0.0017,680.0001,0.0009,23.0990,0.0088,13.9075,0.0003,1.7017,0.0008,0.4839,0.0001,-63.1734,0.0066
230,4,5257,27.4914190220405,-27.81209212365086,SER,1.34129265268485,570.5806,0.0027,771.8055,0.0039,18.8856,0.0112,16.3358,0.0006,0.6959,0.0010,0.6697,0.0002,-24.1295,0.0379,570.5806,0.0027,771.8055,0.0039,18.5508,0.0066,15.7151,0.0004,0.9306,0.0006,0.6697,0.0002,-24.1295,0.0379,570.5806,0.0027,771.8055,0.0039,18.2314,0.0098,15.4048,0.0005,1.1544,0.0009,0.6697,0.0002,-24.1295,0.0379,570.5806,0.0027,771.8055,0.0039,17.8856,0.0172,15.2263,0.0008,1.3967,0.0017,0.6697,0.0002,-24.1295,0.0379
230,5,5644,27.50007935114963,-27.81807803003387,SER,1.34129265268485,465.8621,0.0089,689.5943,0.0111,11.6435,0.0351,18.3969,0.0028,0.8497,0.0050,0.7601,0.0011,4.7524,0.2785,465.8621,0.0089,689.5943,0.0111,11.1810,0.0266,18.0581,0.0021,1.1518,0.0041,0.7601,0.0011,4.7524,0.2785,465.8621,0.0089,689.5943,0.0111,10.7397,0.0447,17.8961,0.0035,1.4400,0.0076,0.7601,0.0011,4.7524,0.2785,465.8621,0.0089,689.5943,0.0111,10.2620,0.0733,17.8554,0.0059,1.7520,0.0126,0.7601,0.0011,4.7524,0.2785
230,2,4219,27.46902204298467,-27.82031360324704,REX,1.34129265268485,843.2892,0.0045,658.9886,0.0040,*0.2763*,*0.0131*,19.0966,0.0084,8.7982,0.5551,0.5855,0.0064,34.3795,0.5298,843.2892,0.0045,658.9886,0.0040,0.8527,0.0125,18.7148,0.0077,*10.2963*,*0.3762*,0.5855,0.0064,34.3795,0.5298,843.2892,0.0045,658.9886,0.0040,1.4027,0.0202,18.4433,0.0092,*11.7257*,*0.3870*,0.5855,0.0064,34.3795,0.5298,843.2892,0.0045,658.9886,0.0040,1.9980,0.0312,18.0677,0.0120,*13.2730*,*0.5855*,0.5855,0.0064,34.3795,0.5298
230,1,3942,27.46342358877521,-27.82211553235923,EXP,1.34129265268485,902.0754,0.0093,637.4759,0.0067,8.8806,0.0234,18.8014,0.0025,0.6290,0.0057,0.5094,0.0010,54.4273,0.1222,902.0754,0.0093,637.4759,0.0067,8.7772,0.0181,18.4465,0.0021,0.8673,0.0034,0.5094,0.0010,54.4273,0.1222,902.0754,0.0093,637.4759,0.0067,8.6786,0.0295,18.2464,0.0032,1.0946,0.0067,0.5094,0.0010,54.4273,0.1222,902.0754,0.0093,637.4759,0.0067,8.5719,0.0479,18.2007,0.0047,1.3407,0.0118,0.5094,0.0010,54.4273,0.1222
234,1,1066,66.37509485387507,-64.4484969496396,SER,0.678363784164879,925.2841,0.0018,852.6764,0.0019,2.5731,0.0157,18.6139,0.0032,6.3518,0.0679,0.7150,0.0020,12.1634,0.2475,925.2841,0.0018,852.6764,0.0019,2.8703,0.0098,18.2691,0.0019,6.1950,0.0401,0.7150,0.0020,12.1634,0.2475,925.2841,0.0018,852.6764,0.0019,3.1538,0.0190,17.9757,0.0032,6.0455,0.0532,0.7150,0.0020,12.1634,0.2475,925.2841,0.0018,852.6764,0.0019,3.4607,0.0331,17.9580,0.0051,5.8836,0.0931,0.7150,0.0020,12.1634,0.2475
234,3,2809,66.42993441503693,-64.45507793784977,PSF,0.678363784164879,600.2442,0.0044,762.2420,0.0039,*0.0515*,*0.0065*,18.7245,0.0280,9.1592,0.6885,0.5609,0.0045,-12.5450,0.3690,600.2442,0.0044,762.2420,0.0039,1.1502,0.0148,18.7710,0.0094,*12.7224*,*0.3613*,0.5609,0.0045,-12.5450,0.3690,600.2442,0.0044,762.2420,0.0039,2.1984,0.0279,18.7401,0.0092,*16.1222*,*0.4656*,0.5609,0.0045,-12.5450,0.3690,600.2442,0.0044,762.2420,0.0039,3.3332,0.0426,18.7457,0.0114,*19.8025*,*0.8751*,0.5609,0.0045,-12.5450,0.3690
234,2,1101,66.37589592180791,-64.46185690174991,SER,0.678363784164879,920.8970,0.0030,668.5826,0.0028,12.1770,0.0066,17.0818,0.0005,0.6116,0.0009,0.8529,0.0003,-49.8431,0.1126,920.8970,0.0030,668.5826,0.0028,11.9058,0.0056,16.8670,0.0005,0.7155,0.0007,0.8529,0.0003,-49.8431,0.1126,920.8970,0.0030,668.5826,0.0028,11.6470,0.0094,16.8481,0.0010,0.8146,0.0013,0.8529,0.0003,-49.8431,0.1126,920.8970,0.0030,668.5826,0.0028,11.3669,0.0150,16.7969,0.0014,0.9220,0.0022,0.8529,0.0003,-49.8431,0.1126
